i,j,x,y,power
68,20,51.00,-32.00,559.24
69,20,-52.50,-32.00,557.33
70,20,52.50,-32.00,557.33
71,20,-54.00,-32.00,555.46
72,20,54.00,-32.00,555.46
73,20,-55.50,-32.00,540.89
74,20,55.50,-32.00,540.89
75,20,-57.00,-32.00,539.11
76,20,57.00,-32.00,539.11
77,20,-58.50,-32.00,537.37
78,20,58.50,-32.00,537.37
79,20,-60.00,-32.00,524.32
80,20,60.00,-32.00,524.32
81,20,-61.50,-32.00,535.43
82,20,61.50,-32.00,535.43
83,20,-63.00,-32.00,533.82
84,20,63.00,-32.00,533.82
85,20,-64.50,-32.00,522.67
86,20,64.50,-32.00,522.67
87,20,-66.00,-32.00,521.15
88,20,66.00,-32.00,521.15
89,20,-67.50,-32.00,519.66
90,20,67.50,-32.00,519.66
91,20,-69.00,-32.00,510.94
92,20,69.00,-32.00,510.94
93,20,-70.50,-32.00,509.53
94,20,70.50,-32.00,509.53
95,20,-72.00,-32.00,508.15
96,20,72.00,-32.00,508.15
97,20,-73.50,-32.00,513.91
98,20,73.50,-32.00,513.91
99,20,-75.00,-32.00,512.60
0,21,0.00,-33.50,624.15
1,21,-1.50,-33.50,624.03
2,21,1.50,-33.50,624.03
3,21,-3.00,-33.50,623.70
4,21,3.00,-33.50,623.70
5,21,-4.50,-33.50,623.14
6,21,4.50,-33.50,623.14
7,21,-6.00,-33.50,622.37
8,21,6.00,-33.50,622.37
9,21,-7.50,-33.50,621.39
10,21,7.50,-33.50,621.39
11,21,-9.00,-33.50,620.22
12,21,9.00,-33.50,620.22
13,21,-10.50,-33.50,618.87
14,21,10.50,-33.50,618.87
15,21,-12.00,-33.50,617.35
16,21,12.00,-33.50,617.35
17,21,-13.50,-33.50,615.68
18,21,13.50,-33.50,615.68
19,21,-15.00,-33.50,613.87
20,21,15.00,-33.50,613.87
21,21,-16.50,-33.50,611.95
22,21,16.50,-33.50,611.95
23,21,-18.00,-33.50,609.91
24,21,18.00,-33.50,609.91
25,21,-19.50,-33.50,607.79
26,21,19.50,-33.50,607.79
27,21,-21.00,-33.50,605.60
28,21,21.00,-33.50,605.60
29,21,-22.50,-33.50,603.34
30,21,22.50,-33.50,603.34
31,21,-24.00,-33.50,601.04
32,21,24.00,-33.50,601.04
33,21,-25.50,-33.50,598.71
34,21,25.50,-33.50,598.71
35,21,-27.00,-33.50,596.35
36,21,27.00,-33.50,596.35
37,21,-28.50,-33.50,593.97
38,21,28.50,-33.50,593.97
39,21,-30.00,-33.50,591.59
40,21,30.00,-33.50,591.59
41,21,-31.50,-33.50,589.22
42,21,31.50,-33.50,589.22
43,21,-33.00,-33.50,586.86
44,21,33.00,-33.50,586.86
45,21,-34.50,-33.50,584.52
46,21,34.50,-33.50,584.51
47,21,-36.00,-33.50,582.19
48,21,36.00,-33.50,582.19
49,21,-37.50,-33.50,579.90
50,21,37.50,-33.50,579.90
51,21,-39.00,-33.50,577.64
52,21,39.00,-33.50,577.64
53,21,-40.50,-33.50,575.41
54,21,40.50,-33.50,575.41
55,21,-42.00,-33.50,573.21
56,21,42.00,-33.50,573.21
57,21,-43.50,-33.50,571.06
58,21,43.50,-33.50,571.06
59,21,-45.00,-33.50,568.95
60,21,45.00,-33.50,568.95
61,21,-46.50,-33.50,566.88
62,21,46.50,-33.50,566.88
63,21,-48.00,-33.50,564.85
64,21,48.00,-33.50,564.85
65,21,-49.50,-33.50,562.87
66,21,49.50,-33.50,562.87
67,21,-51.00,-33.50,560.93
68,21,51.00,-33.50,560.93
69,21,-52.50,-33.50,559.03
70,21,52.50,-33.50,559.03
71,21,-54.00,-33.50,557.18
72,21,54.00,-33.50,557.18
73,21,-55.50,-33.50,555.37
74,21,55.50,-33.50,555.37
75,21,-57.00,-33.50,553.61
76,21,57.00,-33.50,553.61
77,21,-58.50,-33.50,539.13
78,21,58.50,-33.50,539.13
79,21,-60.00,-33.50,550.20
80,21,60.00,-33.50,550.20
81,21,-61.50,-33.50,548.56
82,21,61.50,-33.50,548.56
83,21,-63.00,-33.50,535.60
84,21,63.00,-33.50,535.60
85,21,-64.50,-33.50,534.03
86,21,64.50,-33.50,534.03
87,21,-66.00,-33.50,532.51
88,21,66.00,-33.50,532.51
89,21,-67.50,-33.50,521.44
90,21,67.50,-33.50,521.44
91,21,-69.00,-33.50,519.99
92,21,69.00,-33.50,519.99
93,21,-70.50,-33.50,518.57
94,21,70.50,-33.50,518.57
95,21,-72.00,-33.50,509.92
96,21,72.00,-33.50,509.92
97,21,-73.50,-33.50,508.57
98,21,73.50,-33.50,508.57
99,21,-75.00,-33.50,507.26
0,22,0.00,-35.00,623.41
1,22,-1.50,-35.00,623.30
2,22,1.50,-35.00,623.30
3,22,-3.00,-35.00,622.98
4,22,3.00,-35.00,622.98
5,22,-4.50,-35.00,622.46
6,22,4.50,-35.00,622.46
7,22,-6.00,-35.00,621.74
8,22,6.00,-35.00,621.74
9,22,-7.50,-35.00,620.83
10,22,7.50,-35.00,620.83
11,22,-9.00,-35.00,619.73
12,22,9.00,-35.00,619.73
13,22,-10.50,-35.00,618.46
14,22,10.50,-35.00,618.46
15,22,-12.00,-35.00,617.04
16,22,12.00,-35.00,617.04
17,22,-13.50,-35.00,615.46
18,22,13.50,-35.00,615.46
19,22,-15.00,-35.00,613.76
20,22,15.00,-35.00,613.76
21,22,-16.50,-35.00,611.94
22,22,16.50,-35.00,611.94
23,22,-18.00,-35.00,610.02
24,22,18.00,-35.00,610.02
25,22,-19.50,-35.00,608.00
26,22,19.50,-35.00,608.00
27,22,-21.00,-35.00,605.92
28,22,21.00,-35.00,605.92
29,22,-22.50,-35.00,603.77
30,22,22.50,-35.00,603.77
31,22,-24.00,-35.00,601.57
32,22,24.00,-35.00,601.57
33,22,-25.50,-35.00,599.33
34,22,25.50,-35.00,599.33
35,22,-27.00,-35.00,597.07
36,22,27.00,-35.00,597.07
37,22,-28.50,-35.00,594.78
38,22,28.50,-35.00,594.78
39,22,-30.00,-35.00,592.49
40,22,30.00,-35.00,592.49
41,22,-31.50,-35.00,590.20
42,22,31.50,-35.00,590.20
43,22,-33.00,-35.00,587.91
44,22,33.00,-35.00,587.91
45,22,-34.50,-35.00,585.64
46,22,34.50,-35.00,585.64
47,22,-36.00,-35.00,583.39
48,22,36.00,-35.00,583.39
49,22,-37.50,-35.00,581.15
50,22,37.50,-35.00,581.15
51,22,-39.00,-35.00,578.94
52,22,39.00,-35.00,578.94
53,22,-40.50,-35.00,576.77
54,22,40.50,-35.00,576.77
55,22,-42.00,-35.00,574.62
56,22,42.00,-35.00,574.62
57,22,-43.50,-35.00,572.51
58,22,43.50,-35.00,572.51
59,22,-45.00,-35.00,570.44
60,22,45.00,-35.00,570.44
61,22,-46.50,-35.00,568.40
62,22,46.50,-35.00,568.40
63,22,-48.00,-35.00,566.41
64,22,48.00,-35.00,566.41
65,22,-49.50,-35.00,564.45
66,22,49.50,-35.00,564.45
67,22,-51.00,-35.00,562.53
68,22,51.00,-35.00,562.53
69,22,-52.50,-35.00,560.66
70,22,52.50,-35.00,560.66
71,22,-54.00,-35.00,558.83
72,22,54.00,-35.00,558.83
73,22,-55.50,-35.00,557.03
74,22,55.50,-35.00,557.03
75,22,-57.00,-35.00,555.28
76,22,57.00,-35.00,555.28
77,22,-58.50,-35.00,553.57
78,22,58.50,-35.00,553.57
79,22,-60.00,-35.00,551.90
80,22,60.00,-35.00,551.90
81,22,-61.50,-35.00,550.26
82,22,61.50,-35.00,550.26
83,22,-63.00,-35.00,548.67
84,22,63.00,-35.00,548.67
85,22,-64.50,-35.00,547.11
86,22,64.50,-35.00,547.11
87,22,-66.00,-35.00,534.23
88,22,66.00,-35.00,534.23
89,22,-67.50,-35.00,532.74
90,22,67.50,-35.00,532.74
91,22,-69.00,-35.00,531.29
92,22,69.00,-35.00,531.29
93,22,-70.50,-35.00,520.29
94,22,70.50,-35.00,520.29
95,22,-72.00,-35.00,518.91
96,22,72.00,-35.00,518.91
97,22,-73.50,-35.00,517.56
98,22,73.50,-35.00,517.56
99,22,-75.00,-35.00,508.97
0,23,0.00,-36.50,622.66
1,23,-1.50,-36.50,622.57
2,23,1.50,-36.50,622.57
3,23,-3.00,-36.50,622.27
4,23,3.00,-36.50,622.27
5,23,-4.50,-36.50,621.78
6,23,4.50,-36.50,621.78
7,23,-6.00,-36.50,621.11
8,23,6.00,-36.50,621.11
9,23,-7.50,-36.50,620.25
10,23,7.50,-36.50,620.25
11,23,-9.00,-36.50,619.22
12,23,9.00,-36.50,619.22
13,23,-10.50,-36.50,618.03
14,23,10.50,-36.50,618.03
15,23,-12.00,-36.50,616.69
16,23,12.00,-36.50,616.69
17,23,-13.50,-36.50,615.21
18,23,13.50,-36.50,615.21
19,23,-15.00,-36.50,613.60
20,23,15.00,-36.50,613.60
21,23,-16.50,-36.50,611.88
22,23,16.50,-36.50,611.88
23,23,-18.00,-36.50,610.06
24,23,18.00,-36.50,610.06
25,23,-19.50,-36.50,608.15
26,23,19.50,-36.50,608.15
27,23,-21.00,-36.50,606.16
28,23,21.00,-36.50,606.16
29,23,-22.50,-36.50,604.11
30,23,22.50,-36.50,604.11
31,23,-24.00,-36.50,602.01
32,23,24.00,-36.50,602.01
33,23,-25.50,-36.50,599.87
34,23,25.50,-36.50,599.87
35,23,-27.00,-36.50,597.70
36,23,27.00,-36.50,597.70
37,23,-28.50,-36.50,595.51
38,23,28.50,-36.50,595.51
39,23,-30.00,-36.50,593.30
40,23,30.00,-36.50,593.30
41,23,-31.50,-36.50,591.09
42,23,31.50,-36.50,591.09
43,23,-33.00,-36.50,588.88
44,23,33.00,-36.50,588.88
45,23,-34.50,-36.50,586.67
46,23,34.50,-36.50,586.67
47,23,-36.00,-36.50,584.48
48,23,36.00,-36.50,584.48
49,23,-37.50,-36.50,582.31
50,23,37.50,-36.50,582.31
51,23,-39.00,-36.50,580.16
52,23,39.00,-36.50,580.16
53,23,-40.50,-36.50,578.04
54,23,40.50,-36.50,578.04
55,23,-42.00,-36.50,575.94
56,23,42.00,-36.50,575.94
57,23,-43.50,-36.50,573.87
58,23,43.50,-36.50,573.87
59,23,-45.00,-36.50,571.84
60,23,45.00,-36.50,571.84
61,23,-46.50,-36.50,569.84
62,23,46.50,-36.50,569.84
63,23,-48.00,-36.50,567.88
64,23,48.00,-36.50,567.88
65,23,-49.50,-36.50,565.95
66,23,49.50,-36.50,565.95
67,23,-51.00,-36.50,564.06
68,23,51.00,-36.50,564.06
69,23,-52.50,-36.50,562.21
70,23,52.50,-36.50,562.21
71,23,-54.00,-36.50,560.40
72,23,54.00,-36.50,560.40
73,23,-55.50,-36.50,558.62
74,23,55.50,-36.50,558.62
75,23,-57.00,-36.50,556.88
76,23,57.00,-36.50,556.88
77,23,-58.50,-36.50,555.19
78,23,58.50,-36.50,555.19
79,23,-60.00,-36.50,553.52
80,23,60.00,-36.50,553.52
81,23,-61.50,-36.50,551.90
82,23,61.50,-36.50,551.90
83,23,-63.00,-36.50,550.31
84,23,63.00,-36.50,550.31
85,23,-64.50,-36.50,548.76
86,23,64.50,-36.50,548.76
87,23,-66.00,-36.50,547.25
88,23,66.00,-36.50,547.25
89,23,-67.50,-36.50,545.77
90,23,67.50,-36.50,545.77
91,23,-69.00,-36.50,532.96
92,23,69.00,-36.50,532.96
93,23,-70.50,-36.50,531.54
94,23,70.50,-36.50,531.54
95,23,-72.00,-36.50,530.16
96,23,72.00,-36.50,530.16
97,23,-73.50,-36.50,519.22
98,23,73.50,-36.50,519.22
99,23,-75.00,-36.50,517.91
0,24,0.00,-38.00,621.93
1,24,-1.50,-38.00,621.84
2,24,1.50,-38.00,621.84
3,24,-3.00,-38.00,621.56
4,24,3.00,-38.00,621.56
5,24,-4.50,-38.00,621.10
6,24,4.50,-38.00,621.10
7,24,-6.00,-38.00,620.47
8,24,6.00,-38.00,620.47
9,24,-7.50,-38.00,619.67
10,24,7.50,-38.00,619.67
11,24,-9.00,-38.00,618.70
12,24,9.00,-38.00,618.70
13,24,-10.50,-38.00,617.58
14,24,10.50,-38.00,617.58
15,24,-12.00,-38.00,616.32
16,24,12.00,-38.00,616.32
17,24,-13.50,-38.00,614.92
18,24,13.50,-38.00,614.92
19,24,-15.00,-38.00,613.40
20,24,15.00,-38.00,613.40
21,24,-16.50,-38.00,611.77
22,24,16.50,-38.00,611.77
23,24,-18.00,-38.00,610.05
24,24,18.00,-38.00,610.05
25,24,-19.50,-38.00,608.23
26,24,19.50,-38.00,608.23
27,24,-21.00,-38.00,606.35
28,24,21.00,-38.00,606.35
29,24,-22.50,-38.00,604.39
30,24,22.50,-38.00,604.39
31,24,-24.00,-38.00,602.39
32,24,24.00,-38.00,602.39
33,24,-25.50,-38.00,600.34
34,24,25.50,-38.00,600.34
35,24,-27.00,-38.00,598.26
36,24,27.00,-38.00,598.26
37,24,-28.50,-38.00,596.15
38,24,28.50,-38.00,596.15
39,24,-30.00,-38.00,594.02
40,24,30.00,-38.00,594.02
41,24,-31.50,-38.00,591.89
42,24,31.50,-38.00,591.89
43,24,-33.00,-38.00,589.75
44,24,33.00,-38.00,589.75
45,24,-34.50,-38.00,587.62
46,24,34.50,-38.00,587.62
47,24,-36.00,-38.00,585.50
48,24,36.00,-38.00,585.50
49,24,-37.50,-38.00,583.39
50,24,37.50,-38.00,583.39
51,24,-39.00,-38.00,581.29
52,24,39.00,-38.00,581.29
53,24,-40.50,-38.00,579.22
54,24,40.50,-38.00,579.22
55,24,-42.00,-38.00,577.17
56,24,42.00,-38.00,577.17
57,24,-43.50,-38.00,575.15
58,24,43.50,-38.00,575.15
59,24,-45.00,-38.00,573.16
60,24,45.00,-38.00,573.16
61,24,-46.50,-38.00,571.20
62,24,46.50,-38.00,571.20
63,24,-48.00,-38.00,569.27
64,24,48.00,-38.00,569.27
65,24,-49.50,-38.00,567.37
66,24,49.50,-38.00,567.37
67,24,-51.00,-38.00,565.51
68,24,51.00,-38.00,565.51
69,24,-52.50,-38.00,563.69
70,24,52.50,-38.00,563.69
71,24,-54.00,-38.00,561.89
72,24,54.00,-38.00,561.89
73,24,-55.50,-38.00,560.14
74,24,55.50,-38.00,560.14
75,24,-57.00,-38.00,558.42
76,24,57.00,-38.00,558.42
77,24,-58.50,-38.00,556.74
78,24,58.50,-38.00,556.74
79,24,-60.00,-38.00,555.09
80,24,60.00,-38.00,555.09
81,24,-61.50,-38.00,553.48
82,24,61.50,-38.00,553.48
83,24,-63.00,-38.00,551.90
84,24,63.00,-38.00,551.90
85,24,-64.50,-38.00,550.35
86,24,64.50,-38.00,550.35
87,24,-66.00,-38.00,548.85
88,24,66.00,-38.00,548.85
89,24,-67.50,-38.00,547.37
90,24,67.50,-38.00,547.37
91,24,-69.00,-38.00,545.93
92,24,69.00,-38.00,545.93
93,24,-70.50,-38.00,544.52
94,24,70.50,-38.00,544.52
95,24,-72.00,-38.00,531.77
96,24,72.00,-38.00,531.77
97,24,-73.50,-38.00,530.42
98,24,73.50,-38.00,530.42
99,24,-75.00,-38.00,529.11
0,25,0.00,-39.50,621.20
1,25,-1.50,-39.50,621.12
2,25,1.50,-39.50,621.12
3,25,-3.00,-39.50,620.86
4,25,3.00,-39.50,620.86
5,25,-4.50,-39.50,620.43
6,25,4.50,-39.50,620.43
7,25,-6.00,-39.50,619.83
8,25,6.00,-39.50,619.83
9,25,-7.50,-39.50,619.08
10,25,7.50,-39.50,619.08
11,25,-9.00,-39.50,618.17
12,25,9.00,-39.50,618.17
13,25,-10.50,-39.50,617.12
14,25,10.50,-39.50,617.12
15,25,-12.00,-39.50,615.93
16,25,12.00,-39.50,615.93
17,25,-13.50,-39.50,614.61
18,25,13.50,-39.50,614.61
19,25,-15.00,-39.50,613.17
20,25,15.00,-39.50,613.17
21,25,-16.50,-39.50,611.63
22,25,16.50,-39.50,611.63
23,25,-18.00,-39.50,609.99
24,25,18.00,-39.50,609.99
25,25,-19.50,-39.50,608.27
26,25,19.50,-39.50,608.27
27,25,-21.00,-39.50,606.48
28,25,21.00,-39.50,606.48
29,25,-22.50,-39.50,604.61
30,25,22.50,-39.50,604.61
31,25,-24.00,-39.50,602.70
32,25,24.00,-39.50,602.70
33,25,-25.50,-39.50,600.74
34,25,25.50,-39.50,600.74
35,25,-27.00,-39.50,598.74
36,25,27.00,-39.50,598.74
37,25,-28.50,-39.50,596.72
38,25,28.50,-39.50,596.72
39,25,-30.00,-39.50,594.67
40,25,30.00,-39.50,594.67
41,25,-31.50,-39.50,592.62
42,25,31.50,-39.50,592.62
43,25,-33.00,-39.50,590.55
44,25,33.00,-39.50,590.55
45,25,-34.50,-39.50,588.49
46,25,34.50,-39.50,588.49
47,25,-36.00,-39.50,586.43
48,25,36.00,-39.50,586.43
49,25,-37.50,-39.50,584.38
50,25,37.50,-39.50,584.38
51,25,-39.00,-39.50,582.34
52,25,39.00,-39.50,582.34
53,25,-40.50,-39.50,580.33
54,25,40.50,-39.50,580.33
55,25,-42.00,-39.50,578.33
56,25,42.00,-39.50,578.33
57,25,-43.50,-39.50,576.35
58,25,43.50,-39.50,576.35
59,25,-45.00,-39.50,574.40
60,25,45.00,-39.50,574.40
61,25,-46.50,-39.50,572.48
62,25,46.50,-39.50,572.48
63,25,-48.00,-39.50,570.59
64,25,48.00,-39.50,570.59
65,25,-49.50,-39.50,568.72
66,25,49.50,-39.50,568.72
67,25,-51.00,-39.50,566.89
68,25,51.00,-39.50,566.89
69,25,-52.50,-39.50,565.09
70,25,52.50,-39.50,565.09
71,25,-54.00,-39.50,563.32
72,25,54.00,-39.50,563.32
73,25,-55.50,-39.50,561.59
74,25,55.50,-39.50,561.59
75,25,-57.00,-39.50,559.89
76,25,57.00,-39.50,559.89
77,25,-58.50,-39.50,558.22
78,25,58.50,-39.50,558.22
79,25,-60.00,-39.50,556.59
80,25,60.00,-39.50,556.59
81,25,-61.50,-39.50,554.99
82,25,61.50,-39.50,554.99
83,25,-63.00,-39.50,553.42
84,25,63.00,-39.50,553.42
85,25,-64.50,-39.50,551.89
86,25,64.50,-39.50,551.89
87,25,-66.00,-39.50,550.39
88,25,66.00,-39.50,550.39
89,25,-67.50,-39.50,548.92
90,25,67.50,-39.50,548.92
91,25,-69.00,-39.50,547.48
92,25,69.00,-39.50,547.48
93,25,-70.50,-39.50,546.07
94,25,70.50,-39.50,546.07
95,25,-72.00,-39.50,544.70
96,25,72.00,-39.50,544.70
97,25,-73.50,-39.50,543.35
98,25,73.50,-39.50,543.35
99,25,-75.00,-39.50,542.04
0,26,0.00,-41.00,620.49
1,26,-1.50,-41.00,620.41
2,26,1.50,-41.00,620.41
3,26,-3.00,-41.00,620.16
4,26,3.00,-41.00,620.16
5,26,-4.50,-41.00,619.76
6,26,4.50,-41.00,619.76
7,26,-6.00,-41.00,619.20
8,26,6.00,-41.00,619.20
9,26,-7.50,-41.00,618.49
10,26,7.50,-41.00,618.49
11,26,-9.00,-41.00,617.64
12,26,9.00,-41.00,617.64
13,26,-10.50,-41.00,616.64
14,26,10.50,-41.00,616.64
15,26,-12.00,-41.00,615.52
16,26,12.00,-41.00,615.52
17,26,-13.50,-41.00,614.28
18,26,13.50,-41.00,614.28
19,26,-15.00,-41.00,612.92
20,26,15.00,-41.00,612.92
21,26,-16.50,-41.00,611.46
22,26,16.50,-41.00,611.46
23,26,-18.00,-41.00,609.91
24,26,18.00,-41.00,609.91
25,26,-19.50,-41.00,608.27
26,26,19.50,-41.00,608.27
27,26,-21.00,-41.00,606.56
28,26,21.00,-41.00,606.56
29,26,-22.50,-41.00,604.78
30,26,22.50,-41.00,604.78
31,26,-24.00,-41.00,602.95
32,26,24.00,-41.00,602.95
33,26,-25.50,-41.00,601.08
34,26,25.50,-41.00,601.08
35,26,-27.00,-41.00,599.16
36,26,27.00,-41.00,599.16
37,26,-28.50,-41.00,597.22
38,26,28.50,-41.00,597.22
39,26,-30.00,-41.00,595.25
40,26,30.00,-41.00,595.25
41,26,-31.50,-41.00,593.27
42,26,31.50,-41.00,593.27
43,26,-33.00,-41.00,591.28
44,26,33.00,-41.00,591.28
45,26,-34.50,-41.00,589.28
46,26,34.50,-41.00,589.28
47,26,-36.00,-41.00,587.29
48,26,36.00,-41.00,587.29
49,26,-37.50,-41.00,585.30
50,26,37.50,-41.00,585.30
51,26,-39.00,-41.00,583.32
52,26,39.00,-41.00,583.32
53,26,-40.50,-41.00,581.35
54,26,40.50,-41.00,581.35
55,26,-42.00,-41.00,579.40
56,26,42.00,-41.00,579.40
57,26,-43.50,-41.00,577.48
58,26,43.50,-41.00,577.48
59,26,-45.00,-41.00,575.57
60,26,45.00,-41.00,575.57
61,26,-46.50,-41.00,573.69
62,26,46.50,-41.00,573.69
63,26,-48.00,-41.00,571.83
64,26,48.00,-41.00,571.83
65,26,-49.50,-41.00,570.00
66,26,49.50,-41.00,570.00
67,26,-51.00,-41.00,568.20
68,26,51.00,-41.00,568.20
69,26,-52.50,-41.00,566.43
70,26,52.50,-41.00,566.42
71,26,-54.00,-41.00,564.68
72,26,54.00,-41.00,564.68
73,26,-55.50,-41.00,562.97
74,26,55.50,-41.00,562.97
75,26,-57.00,-41.00,561.29
76,26,57.00,-41.00,561.29
77,26,-58.50,-41.00,559.64
78,26,58.50,-41.00,559.64
79,26,-60.00,-41.00,558.03
80,26,60.00,-41.00,558.03
81,26,-61.50,-41.00,556.44
82,26,61.50,-41.00,556.44
83,26,-63.00,-41.00,554.89
84,26,63.00,-41.00,554.89
85,26,-64.50,-41.00,553.37
86,26,64.50,-41.00,553.37
87,26,-66.00,-41.00,551.87
88,26,66.00,-41.00,551.87
89,26,-67.50,-41.00,550.41
90,26,67.50,-41.00,550.41
91,26,-69.00,-41.00,548.98
92,26,69.00,-41.00,548.98
93,26,-70.50,-41.00,547.58
94,26,70.50,-41.00,547.58
95,26,-72.00,-41.00,546.21
96,26,72.00,-41.00,546.21
97,26,-73.50,-41.00,544.87
98,26,73.50,-41.00,544.87
99,26,-75.00,-41.00,543.55
0,27,0.00,-42.50,619.79
1,27,-1.50,-42.50,619.71
2,27,1.50,-42.50,619.71
3,27,-3.00,-42.50,619.48
4,27,3.00,-42.50,619.48
5,27,-4.50,-42.50,619.10
6,27,4.50,-42.50,619.10
7,27,-6.00,-42.50,618.58
8,27,6.00,-42.50,618.58
9,27,-7.50,-42.50,617.91
10,27,7.50,-42.50,617.91
11,27,-9.00,-42.50,617.10
12,27,9.00,-42.50,617.10
13,27,-10.50,-42.50,616.17
14,27,10.50,-42.50,616.17
15,27,-12.00,-42.50,615.11
16,27,12.00,-42.50,615.11
17,27,-13.50,-42.50,613.93
18,27,13.50,-42.50,613.93
19,27,-15.00,-42.50,612.64
20,27,15.00,-42.50,612.64
21,27,-16.50,-42.50,611.26
22,27,16.50,-42.50,611.26
23,27,-18.00,-42.50,609.79
24,27,18.00,-42.50,609.79
25,27,-19.50,-42.50,608.23
26,27,19.50,-42.50,608.23
27,27,-21.00,-42.50,606.60
28,27,21.00,-42.50,606.60
29,27,-22.50,-42.50,604.91
30,27,22.50,-42.50,604.91
31,27,-24.00,-42.50,603.16
32,27,24.00,-42.50,603.16
33,27,-25.50,-42.50,601.36
34,27,25.50,-42.50,601.36
35,27,-27.00,-42.50,599.53
36,27,27.00,-42.50,599.53
37,27,-28.50,-42.50,597.66
38,27,28.50,-42.50,597.66
39,27,-30.00,-42.50,595.77
40,27,30.00,-42.50,595.77
41,27,-31.50,-42.50,593.86
42,27,31.50,-42.50,593.86
43,27,-33.00,-42.50,591.94
44,27,33.00,-42.50,591.94
45,27,-34.50,-42.50,590.01
46,27,34.50,-42.50,590.01
47,27,-36.00,-42.50,588.07
48,27,36.00,-42.50,588.07
49,27,-37.50,-42.50,586.15
50,27,37.50,-42.50,586.15
51,27,-39.00,-42.50,584.22
52,27,39.00,-42.50,584.22
53,27,-40.50,-42.50,582.31
54,27,40.50,-42.50,582.31
55,27,-42.00,-42.50,580.41
56,27,42.00,-42.50,580.41
57,27,-43.50,-42.50,578.53
58,27,43.50,-42.50,578.53
59,27,-45.00,-42.50,576.67
60,27,45.00,-42.50,576.67
61,27,-46.50,-42.50,574.82
62,27,46.50,-42.50,574.82
63,27,-48.00,-42.50,573.00
64,27,48.00,-42.50,573.00
65,27,-49.50,-42.50,571.21
66,27,49.50,-42.50,571.21
67,27,-51.00,-42.50,569.44
68,27,51.00,-42.50,569.44
69,27,-52.50,-42.50,567.69
70,27,52.50,-42.50,567.69
71,27,-54.00,-42.50,565.98
72,27,54.00,-42.50,565.98
73,27,-55.50,-42.50,564.29
74,27,55.50,-42.50,564.29
75,27,-57.00,-42.50,562.63
76,27,57.00,-42.50,562.63
77,27,-58.50,-42.50,561.01
78,27,58.50,-42.50,561.01
79,27,-60.00,-42.50,559.41
80,27,60.00,-42.50,559.41
81,27,-61.50,-42.50,557.84
82,27,61.50,-42.50,557.84
83,27,-63.00,-42.50,556.30
84,27,63.00,-42.50,556.30
85,27,-64.50,-42.50,554.79
86,27,64.50,-42.50,554.79
87,27,-66.00,-42.50,553.31
88,27,66.00,-42.50,553.31
89,27,-67.50,-42.50,551.85
90,27,67.50,-42.50,551.85
91,27,-69.00,-42.50,550.43
92,27,69.00,-42.50,550.43
93,27,-70.50,-42.50,549.04
94,27,70.50,-42.50,549.04
95,27,-72.00,-42.50,547.67
96,27,72.00,-42.50,547.67
97,27,-73.50,-42.50,546.33
98,27,73.50,-42.50,546.33
99,27,-75.00,-42.50,545.02
0,28,0.00,-44.00,619.10
1,28,-1.50,-44.00,619.03
2,28,1.50,-44.00,619.03
3,28,-3.00,-44.00,618.81
4,28,3.00,-44.00,618.81
5,28,-4.50,-44.00,618.46
6,28,4.50,-44.00,618.46
7,28,-6.00,-44.00,617.96
8,28,6.00,-44.00,617.96
9,28,-7.50,-44.00,617.33
10,28,7.50,-44.00,617.33
11,28,-9.00,-44.00,616.57
12,28,9.00,-44.00,616.57
13,28,-10.50,-44.00,615.69
14,28,10.50,-44.00,615.69
15,28,-12.00,-44.00,614.68
16,28,12.00,-44.00,614.68
17,28,-13.50,-44.00,613.57
18,28,13.50,-44.00,613.57
19,28,-15.00,-44.00,612.35
20,28,15.00,-44.00,612.35
21,28,-16.50,-44.00,611.04
22,28,16.50,-44.00,611.04
23,28,-18.00,-44.00,609.64
24,28,18.00,-44.00,609.64
25,28,-19.50,-44.00,608.16
26,28,19.50,-44.00,608.16
27,28,-21.00,-44.00,606.61
28,28,21.00,-44.00,606.61
29,28,-22.50,-44.00,604.99
30,28,22.50,-44.00,604.99
31,28,-24.00,-44.00,603.32
32,28,24.00,-44.00,603.32
33,28,-25.50,-44.00,601.60
34,28,25.50,-44.00,601.60
35,28,-27.00,-44.00,599.84
36,28,27.00,-44.00,599.84
37,28,-28.50,-44.00,598.05
38,28,28.50,-44.00,598.05
39,28,-30.00,-44.00,596.23
40,28,30.00,-44.00,596.23
41,28,-31.50,-44.00,594.39
42,28,31.50,-44.00,594.39
43,28,-33.00,-44.00,592.53
44,28,33.00,-44.00,592.53
45,28,-34.50,-44.00,590.67
46,28,34.50,-44.00,590.67
47,28,-36.00,-44.00,588.80
48,28,36.00,-44.00,588.80
49,28,-37.50,-44.00,586.93
50,28,37.50,-44.00,586.93
51,28,-39.00,-44.00,585.06
52,28,39.00,-44.00,585.06
53,28,-40.50,-44.00,583.20
54,28,40.50,-44.00,583.20
55,28,-42.00,-44.00,581.35
56,28,42.00,-44.00,581.35
57,28,-43.50,-44.00,579.52
58,28,43.50,-44.00,579.52
59,28,-45.00,-44.00,577.69
60,28,45.00,-44.00,577.69
61,28,-46.50,-44.00,575.89
62,28,46.50,-44.00,575.89
63,28,-48.00,-44.00,574.11
64,28,48.00,-44.00,574.11
65,28,-49.50,-44.00,572.35
66,28,49.50,-44.00,572.35
